"","word","freq"
"시이","시이",10
"식재","식재",10
"심야","심야",10
"심해","심해",10
"아스팔트","아스팔트",10
"연장","연장",10
"연지공원","연지공원",10
"오염","오염",10
"자체","자체",10
"장유면","장유면",10
"조제","조제",10
"준비","준비",10
"진상","진상",10
"집안","집안",10
"집앞","집앞",10
"집합","집합",10
"차로","차로",10
"출근길","출근길",10
"층주","층주",10
"퇴근","퇴근",10
"폐기물","폐기물",10
"푸르지오아파트","푸르지오아파트",10
"할머니","할머니",10
"협의","협의",10
"회의","회의",10
"휘트니스","휘트니스",10
"흰색","흰색",10
"가격","가격",9
"가보","가보",9
"갓길","갓길",9
"고위험","고위험",9
"교육","교육",9
"교통","교통",9
"그루","그루",9
"근데","근데",9
"기존","기존",9
"나라","나라",9
"동문굿모닝힐","동문굿모닝힐",9
"디자인","디자인",9
"마련","마련",9
"만남","만남",9
"모기","모기",9
"반려","반려",9
"방지","방지",9
"배려","배려",9
"번가","번가",9
"번버스","번버스",9
"보장","보장",9
"본문","본문",9
"부지","부지",9
"분진","분진",9
"산책로","산책로",9
"서비스","서비스",9
"성인","성인",9
"수고많으","수고많으",9
"수도","수도",9
"승차","승차",9
"시동","시동",9
"실정","실정",9
"아무","아무",9
"아저씨","아저씨",9
"앞차","앞차",9
"얼굴","얼굴",9
"여래","여래",9
"여자","여자",9
"연결","연결",9
"왕복","왕복",9
"외벽","외벽",9
"외식","외식",9
"우측","우측",9
"율하동","율하동",9
"음식","음식",9
"이기","이기",9
"이름","이름",9
"입장","입장",9
"장애","장애",9
"절차","절차",9
"종합","종합",9
"주기","주기",9
"진동","진동",9
"질조사","질조사",9
"최소한","최소한",9
"축복","축복",9
"출발","출발",9
"커피","커피",9
"탑승","탑승",9
"파리","파리",9
"파크","파크",9
"편리","편리",9
"편의","편의",9
"프리","프리",9
"피부관리실","피부관리실",9
"하교","하교",9
"하루종일","하루종일",9
"하자보수","하자보수",9
"화정","화정",9
"흥동","흥동",9
"가로","가로",8
"거부","거부",8
"계도","계도",8
"공사현장","공사현장",8
"구멍","구멍",8
"국토","국토",8
"금산","금산",8
"기본","기본",8
"기본적","기본적",8
"깨끗","깨끗",8
"달라","달라",8
"담배","담배",8
"담배꽁초","담배꽁초",8
"대동아","대동아",8
"대표자","대표자",8
"덮개","덮개",8
"도로변","도로변",8
"동문","동문",8
"동원","동원",8
"등교","등교",8
"레일","레일",8
"마땅","마땅",8
"마지막","마지막",8
"매립","매립",8
"목격","목격",8
"목줄","목줄",8
"미세","미세",8
"방면","방면",8
"방역","방역",8
"베란다","베란다",8
"벤치","벤치",8
"별도","별도",8
"본산","본산",8
"부모님","부모님",8
"부원동새벽","부원동새벽",8
"살고","살고",8
"상세","상세",8
"수차례","수차례",8
"신우","신우",8
"아울렛","아울렛",8
"어른","어른",8
"어방동","어방동",8
"영업장","영업장",8
"월산마","월산마",8
"월세","월세",8
"의미","의미",8
"이의","이의",8
"이하","이하",8
"인제","인제",8
"인제대학교","인제대학교",8
"일정","일정",8
"임대차","임대차",8
"자세","자세",8
"작업자","작업자",8
"잡초","잡초",8
"장기","장기",8
"적재","적재",8
"전국","전국",8
"전동","전동",8
"정신","정신",8
"제시","제시",8
"존재","존재",8
"주공아파트","주공아파트",8
"중이","중이",8
"지하","지하",8
"진입로","진입로",8
"차량번호","차량번호",8
"추후","추후",8
"치료","치료",8
"큰길","큰길",8
"토지주","토지주",8
"통과","통과",8
"통해","통해",8
"편의점","편의점",8
"포트","포트",8
"하수구","하수구",8
"한두","한두",8
"행복","행복",8
"현대","현대",8
"활천고개","활천고개",8
"거북","거북",7
"견인","견인",7
"계비","계비",7
"계속","계속",7
